0.3529882 0.5080594 0.6390181 0.7385902 0.8829415 0.9542746 1.066475 1.085005 1.229413 1.283324 1.263342 1.066244 1.396956 
0.3079856 0.4472437 0.6044105 0.754793 0.8550744 0.9556256 1.061262 1.116535 1.22316 1.240356 1.299022 1.392008 1.424883 
0.3441484 0.506499 0.6415947 0.7813873 0.9595183 1.100673 1.187694 1.269493 1.314519 1.471023 1.436796 1.731855 1.507047 
0.3302838 0.5197438 0.6526141 0.7727979 0.8985271 1.043162 1.106422 1.222063 1.301394 1.411693 1.488445 1.503098 1.495091 
0.3450393 0.5479291 0.6880237 0.8918384 1.020377 1.154308 1.407401 1.485138 1.630038 1.640866 1.824591 2.184469 2.299867 
0.3800472 0.4888623 0.6657193 0.917499 1.107319 1.258146 1.341779 1.595211 1.608409 1.851006 1.944868 2.05786 2.208877 
0.2897428 0.5072306 0.6636627 0.8058667 0.971467 1.220221 1.340113 1.504597 1.574347 1.616787 2.119505 1.736183 2.255478 
0.2711044 0.4097664 0.6421551 0.823911 0.9737065 1.175194 1.310344 1.525979 1.613092 1.645551 1.726828 2.031157 2.120455 
0.2910532 0.4424251 0.565844 0.7842339 1.118518 1.278399 1.426454 1.697432 1.845536 1.824404 1.939498 2.117174 2.086135 
0.3169237 0.4551549 0.6176393 0.7513491 0.8937102 1.154686 1.315354 1.384372 1.682286 1.801067 1.751108 1.681632 2.207073 
#wt_std
0.02267263 0.01772691 0.01521968 0.01677293 0.01343904 0.03764813 0.01961346 0.06550365 0.03012364 0.06894997 0.04416468 0.07373271 0.04989703 
0.006457115 0.0183816 0.03415334 0.02348275 0.02306477 0.02138393 0.03536429 0.03468418 0.04455865 0.05426269 0.135759 0.07513904 0.08582212 
0.009008889 0.003721389 0.01805518 0.03044408 0.03470971 0.04131981 0.03166443 0.04915449 0.05630567 0.09925043 0.1141548 0.1627043 0.1204447 
0.0320023 0.01231673 0.006456949 0.02103578 0.05457504 0.1250998 0.07395989 0.0665902 0.05512452 0.06724357 0.07697858 0.1470115 0.08060423 
0.01899969 0.01671314 0.01460097 0.009779267 0.02314035 0.04294559 0.07274144 0.0824718 0.0727466 0.1399077 0.08457764 0.531619 0.08549262 
0.02271442 0.04352928 0.02223643 0.01462482 0.01125943 0.01954321 0.04142808 0.06147432 0.1767144 0.1057553 0.09310171 0.119354 0.1332456 
0.02970719 0.01159567 0.00747609 0.01412526 0.01646726 0.0197528 0.03674901 0.07618213 0.136143 0.1360247 0.2286602 0.08598623 0.09412188 
0.01973645 0.02873189 0.01864638 0.00747498 0.02067263 0.02742575 0.0245744 0.05574361 0.1081125 0.1265766 0.1839063 0.2397426 0.2211538 
0.004094658 0.006547 0.01332612 0.01294293 0.006185235 0.0200345 0.03218165 0.05037447 0.1472353 0.2712033 0.4250071 0.5692348 0.2719022 
0.01351866 0.005300747 0.006349361 0.01618664 0.01223502 0.008665367 0.02752587 0.05773805 0.05895735 0.1303237 0.5204687 0.7640174 0.7018714 
0.01506431 0.01469471 0.00807952 0.01242651 0.02623468 0.0254166 0.02046921 0.04769318 0.06665218 0.09316581 0.1304846 0.1416656 0.4746802 
0.01368663 0.008629507 0.01017571 0.007218687 0.01314906 0.02515483 0.0313661 0.0285817 0.06072005 0.06936063 0.1083419 0.3354503 0.3547744 
0.005117555 0.009687171 0.008919914 0.01169395 0.011242 0.02029589 0.03734437 0.05652014 0.05490957 0.06961801 0.1427187 0.3604467 0.2248357 
0.01566592 0.005146707 0.007874124 0.01517263 0.01729028 0.01749996 0.03206149 0.08179918 0.06273698 0.06040519 0.139409 0.1769149 0.1143036 
0.01523858 0.006015468 0.00471816 0.007898152 0.01768903 0.0296255 0.02830212 0.04771371 0.08367396 0.07550066 0.2547079 0.3731963 0.2842454 
0.01280552 0.006539548 0.005336084 0.007935876 0.01275319 0.02536173 0.03838445 0.03986774 0.08898405 0.1382814 0.1223457 0.1935558 0.1056132 
0.009009944 0.009588668 0.006163316 0.006606699 0.01195805 0.02305629 0.03940166 0.05218449 0.06505211 0.1271316 0.1353134 0.1186227 0.09540587 
0.01056523 0.01104295 0.0101436 0.007128073 0.01232572 0.01698319 0.02555671 0.05706461 0.06968792 0.06548901 0.07781921 0.2152705 0.08491451 
0.01008354 0.01281435 0.02783092 0.01724954 0.01993577 0.02894772 0.04274243 0.05580652 0.1016727 0.1215776 0.09280027 0.2985929 0.1573971 
0.023551 0.003308458 0.009631509 0.03379452 0.02859535 0.03903238 0.04322694 0.05273445 0.0683768 0.09748928 0.1485602 0.1313637 0.1143616 
0.005544528 0.01234252 0.004612864 0.0102017 0.03096756 0.04197703 0.04920175 0.0501187 0.06254942 0.09064729 0.2879851 0.1555922 0.2078274 
0.008056548 0.002608192 0.0147184 0.008284274 0.02123196 0.0513931 0.08436321 0.107789 0.08883961 0.1014826 0.1290414 0.2120309 0.4523494 
0.009096054 0.004991713 0.00409719 0.01955481 0.02567029 0.03553596 0.07711369 0.09168605 0.1037579 0.1247765 0.1331767 0.1838861 0.1552719 
0.01832275 0.007680206 0.007051657 0.005003472 0.01588708 0.02926426 0.05641441 0.1357791 0.161372 0.1911989 0.1596693 0.2157072 0.1703071 
